"layer","level","class","id","metric","value"
1,"patch",1,2454,"shape",1
1,"patch",1,2455,"shape",2.35936854176039
1,"patch",1,2456,"shape",1.40135115040056
1,"patch",1,2457,"shape",2.9130129826441
1,"patch",1,2458,"shape",1.41421356237309
1,"patch",1,2459,"shape",1.73205080756888
1,"patch",1,2460,"shape",1.18673220792786
1,"patch",1,2461,"shape",1.06066017177982
1,"patch",1,2462,"shape",1.56524758424985
1,"patch",1,2463,"shape",1.73719807243076
1,"patch",1,2464,"shape",2.40535117721182
1,"patch",1,2465,"shape",1.88982236504614
1,"patch",1,2466,"shape",1.67829278335655
1,"patch",1,2467,"shape",1
1,"patch",1,2468,"shape",4.9567525328286
1,"patch",1,2469,"shape",1
1,"patch",1,2470,"shape",1
1,"patch",1,2471,"shape",1.06066017177982
1,"patch",1,2472,"shape",1
1,"patch",1,2473,"shape",1
1,"patch",1,2474,"shape",3.33125807086873
1,"patch",1,2475,"shape",1.15470053837925
1,"patch",1,2476,"shape",1
1,"patch",1,2477,"shape",1
1,"patch",1,2478,"shape",3.35073683567028
1,"patch",1,2479,"shape",1.15470053837925
1,"patch",1,2480,"shape",1.63299316185545
1,"patch",1,2481,"shape",1.06066017177982
1,"patch",1,2482,"shape",1.34164078649987
1,"patch",1,2483,"shape",1.25092558324419
1,"patch",1,2484,"shape",2.19089023002066
1,"patch",1,2485,"shape",1.42886901662352
1,"patch",1,2486,"shape",1.42886901662352
1,"patch",1,2487,"shape",1
1,"patch",1,2488,"shape",1.26491106406735
1,"patch",1,2489,"shape",2.07880460155075
1,"patch",1,2490,"shape",1.15470053837925
1,"patch",1,2491,"shape",1.25
1,"patch",1,2492,"shape",1.20267558860591
1,"patch",1,2493,"shape",1
1,"patch",1,2494,"shape",1.06066017177982
1,"patch",1,2495,"shape",1.56524758424985
1,"patch",1,2496,"shape",1.06066017177982
1,"patch",1,2497,"shape",1.3228756555323
1,"patch",1,2498,"shape",4.29545454545455
1,"patch",1,2499,"shape",4.98176786111558
1,"patch",1,2500,"shape",1.06066017177982
1,"patch",1,2501,"shape",1
1,"patch",1,2502,"shape",3.43724258917887
1,"patch",1,2503,"shape",1.50755672288882
1,"patch",1,2504,"shape",1.70084012854152
1,"patch",1,2505,"shape",1.06066017177982
1,"patch",1,2506,"shape",1.44337567297406
1,"patch",1,2507,"shape",2.08514414057075
1,"patch",1,2508,"shape",2.77762542157892
1,"patch",1,2509,"shape",1.66855953117979
1,"patch",1,2510,"shape",1.92983062240078
1,"patch",1,2511,"shape",1.27872402618201
1,"patch",1,2512,"shape",1.32582521472478
1,"patch",1,2513,"shape",1
1,"patch",1,2514,"shape",1.15470053837925
1,"patch",1,2515,"shape",1
1,"patch",1,2516,"shape",1
1,"patch",1,2517,"shape",1.41421356237309
1,"patch",1,2518,"shape",1
1,"patch",1,2519,"shape",1
1,"patch",1,2520,"shape",1.15470053837925
1,"patch",1,2521,"shape",1.82331239372368
1,"patch",1,2522,"shape",1.57652684506287
1,"patch",1,2523,"shape",1.44337567297406
1,"patch",1,2524,"shape",1
1,"patch",1,2525,"shape",2
1,"patch",1,2526,"shape",2.25488515056832
1,"patch",1,2527,"shape",3.13958257541446
1,"patch",1,2528,"shape",1.34299965326486
1,"patch",1,2529,"shape",1.56524758424985
1,"patch",1,2530,"shape",1
1,"patch",1,2531,"shape",1.26491106406735
1,"patch",1,2532,"shape",1.66666666666667
1,"patch",1,2533,"shape",1
1,"patch",1,2534,"shape",1.73929653567883
1,"patch",1,2535,"shape",3.45079770731835
1,"patch",1,2536,"shape",1.34164078649987
1,"patch",1,2537,"shape",1.5
1,"patch",1,2538,"shape",1
1,"patch",1,2539,"shape",2.56284642891099
1,"patch",1,2540,"shape",1.64252497191938
1,"patch",1,2541,"shape",1
1,"patch",1,2542,"shape",1.73205080756888
1,"patch",1,2543,"shape",1.34164078649987
1,"patch",1,2544,"shape",1
1,"patch",1,2545,"shape",1.15470053837925
1,"patch",1,2546,"shape",2.17296805127544
1,"patch",1,2547,"shape",1.41421356237309
1,"patch",1,2548,"shape",1
1,"patch",1,2549,"shape",2.75084790184853
1,"patch",1,2550,"shape",1
1,"patch",1,2551,"shape",2.691946385511
1,"patch",1,2552,"shape",1.06066017177982
1,"patch",1,2553,"shape",1.11803398874989
1,"patch",1,2554,"shape",1
1,"patch",1,2555,"shape",1.56524758424985
1,"patch",1,2556,"shape",1.73205080756888
1,"patch",1,2557,"shape",1.56892908110547
1,"patch",1,2558,"shape",1
1,"patch",1,2559,"shape",1.25
1,"patch",1,2560,"shape",1.73505523447142
1,"patch",1,2561,"shape",1
1,"patch",1,2562,"shape",3.41969005596932
1,"patch",1,2563,"shape",1.44337567297406
1,"patch",1,2564,"shape",1.26178653628809
1,"patch",1,2565,"shape",1.26773138209277
1,"patch",1,2566,"shape",1.81422947044429
1,"patch",1,2567,"shape",1.82781538753483
1,"patch",1,2568,"shape",1.33333333333333
1,"patch",1,2569,"shape",1
1,"patch",1,2570,"shape",1
1,"patch",1,2571,"shape",1.3228756555323
1,"patch",1,2572,"shape",1.52542553961938
1,"patch",1,2573,"shape",1.15470053837925
1,"patch",1,2574,"shape",1.44337567297406
1,"patch",1,2575,"shape",1.51172950191379
1,"patch",1,2576,"shape",1.97961868814173
1,"patch",1,2577,"shape",1.25
1,"patch",1,2578,"shape",1.34164078649987
1,"patch",1,2579,"shape",1.15470053837925
1,"patch",1,2580,"shape",1.15470053837925
1,"patch",1,2581,"shape",1
1,"patch",1,2582,"shape",3.99039441660501
1,"patch",1,2583,"shape",1.24807544150677
1,"patch",1,2584,"shape",1.16743446317404
1,"patch",1,2585,"shape",1
1,"patch",1,2586,"shape",1.41421356237309
1,"patch",1,2587,"shape",1
1,"patch",1,2588,"shape",1.15470053837925
1,"patch",1,2589,"shape",1.24939009510885
1,"patch",1,2590,"shape",1
1,"patch",1,2591,"shape",1.27920429813366
1,"patch",1,2592,"shape",1.70084012854152
1,"patch",1,2593,"shape",2.64871792714472
1,"patch",1,2594,"shape",1.66666666666667
1,"patch",1,2595,"shape",1.16666666666667
1,"patch",1,2596,"shape",1.66410058867569
1,"patch",1,2597,"shape",1.41421356237309
1,"patch",1,2598,"shape",1.15470053837925
1,"patch",1,2599,"shape",1
1,"patch",1,2600,"shape",2.22948160685261
1,"patch",1,2601,"shape",1.06066017177982
1,"patch",1,2602,"shape",1.50482316357211
1,"patch",1,2603,"shape",1.41421356237309
1,"patch",1,2604,"shape",1.96890226767867
1,"patch",1,2605,"shape",1
1,"patch",1,2606,"shape",1.25325662731663
1,"patch",1,2607,"shape",2.26133508433323
1,"patch",1,2608,"shape",1.15470053837925
1,"patch",1,2609,"shape",1.34164078649987
1,"patch",1,2610,"shape",1
1,"patch",1,2611,"shape",1
1,"patch",1,2612,"shape",1
1,"patch",1,2613,"shape",1
1,"patch",1,2614,"shape",1
1,"patch",1,2615,"shape",4.6848399420039
1,"patch",1,2616,"shape",1.73727255835951
1,"patch",1,2617,"shape",2.71599700990638
1,"patch",1,2618,"shape",1.06066017177982
1,"patch",1,2619,"shape",1.70084012854152
1,"patch",1,2620,"shape",1
1,"patch",1,2621,"shape",1.39271503632789
1,"patch",1,2622,"shape",1
1,"patch",1,2623,"shape",1.41421356237309
1,"patch",1,2624,"shape",1.73205080756888
1,"patch",1,2625,"shape",1.73369023132214
1,"patch",1,2626,"shape",2.96486155501468
1,"patch",1,2627,"shape",1.28153648657514
1,"patch",1,2628,"shape",2.34746527564072
1,"patch",1,2629,"shape",1.01036297108184
1,"patch",1,2630,"shape",1.06066017177982
1,"patch",1,2631,"shape",1.45309548429774
1,"patch",1,2632,"shape",1.54030809243081
1,"patch",1,2633,"shape",1
1,"patch",1,2634,"shape",1.15470053837925
1,"patch",1,2635,"shape",3.64090336669094
1,"patch",1,2636,"shape",1.45698559277155
1,"patch",1,2637,"shape",1.42302494707577
1,"patch",1,2638,"shape",1.33394593769983
1,"patch",1,2639,"shape",2.51093115813614
1,"patch",1,2640,"shape",2.14422506967559
1,"patch",1,2641,"shape",1.34164078649987
1,"patch",1,2642,"shape",2.29315283651146
1,"patch",1,2643,"shape",1.26178653628809
1,"patch",1,2644,"shape",1
1,"patch",1,2645,"shape",1.82093093600065
1,"patch",1,2646,"shape",1.81466546577824
1,"patch",1,2647,"shape",1.06066017177982
1,"patch",1,2648,"shape",2.68793601114312
1,"patch",1,2649,"shape",1.3228756555323
1,"patch",1,2650,"shape",1
1,"patch",1,2651,"shape",1.15470053837925
1,"patch",1,2652,"shape",1.44337567297406
1,"patch",1,2653,"shape",3.37538511874252
1,"patch",1,2654,"shape",1.50260191002141
1,"patch",1,2655,"shape",1.41421356237309
1,"patch",1,2656,"shape",1
1,"patch",1,2657,"shape",1
1,"patch",1,2658,"shape",1.34164078649987
1,"patch",1,2659,"shape",1.34164078649987
1,"patch",1,2660,"shape",1.06066017177982
1,"patch",1,2661,"shape",1.5
1,"patch",1,2662,"shape",1
1,"patch",1,2663,"shape",1.29903810567666
1,"patch",1,2664,"shape",1.46993683051833
1,"patch",1,2665,"shape",1.48529689632376
1,"patch",1,2666,"shape",1.64928749881012
1,"patch",1,2667,"shape",1
1,"patch",1,2668,"shape",1.56524758424985
1,"patch",1,2669,"shape",1.25
1,"patch",1,2670,"shape",1
1,"patch",1,2671,"shape",1
1,"patch",1,2672,"shape",1.15470053837925
1,"patch",1,2673,"shape",1
1,"patch",1,2674,"shape",1
1,"patch",1,2675,"shape",2.19722883868213
1,"patch",1,2676,"shape",1.06066017177982
1,"patch",1,2677,"shape",1
1,"patch",1,2678,"shape",1.7756913330151
1,"patch",1,2679,"shape",3.19581555534398
1,"patch",1,2680,"shape",2.56430957447614
1,"patch",1,2681,"shape",2.26644930515337
1,"patch",1,2682,"shape",1
1,"patch",1,2683,"shape",1.43207802078906
1,"patch",1,2684,"shape",1.26491106406735
1,"patch",1,2685,"shape",1.41421356237309
1,"patch",1,2686,"shape",2.675
1,"patch",1,2687,"shape",3.35821178357278
1,"patch",1,2688,"shape",1.25
1,"patch",1,2689,"shape",1
1,"patch",1,2690,"shape",1.23743686707646
1,"patch",1,2691,"shape",3.13868624608312
1,"patch",1,2692,"shape",1.16189500386223
1,"patch",1,2693,"shape",1
1,"patch",1,2694,"shape",1
1,"patch",1,2695,"shape",1
1,"patch",1,2696,"shape",1
1,"patch",1,2697,"shape",1.34164078649987
1,"patch",1,2698,"shape",1.22169444356305
1,"patch",1,2699,"shape",1.25
1,"patch",1,2700,"shape",1
1,"patch",1,2701,"shape",1.06066017177982
1,"patch",1,2702,"shape",1.5
1,"patch",1,2703,"shape",3.34970025573613
1,"patch",1,2704,"shape",1.25
1,"patch",1,2705,"shape",2.54171403170736
1,"patch",1,2706,"shape",2.19609531798356
1,"patch",1,2707,"shape",1
1,"patch",1,2708,"shape",2.70705715828907
1,"patch",1,2709,"shape",2.64909796414302
1,"patch",1,2710,"shape",3.34159047654388
1,"patch",1,2711,"shape",1
1,"patch",1,2712,"shape",1.34396800557156
1,"patch",1,2713,"shape",1
1,"patch",1,2714,"shape",1.09544511501033
1,"patch",1,2715,"shape",1
1,"patch",1,2716,"shape",1.25092558324419
1,"patch",1,2717,"shape",1.20604537831105
1,"patch",1,2718,"shape",4.07991948493441
1,"patch",1,2719,"shape",1.34164078649987
1,"patch",1,2720,"shape",1
1,"patch",1,2721,"shape",1.13888490354794
1,"patch",1,2722,"shape",1.21998856266084
1,"patch",1,2723,"shape",1.06066017177982
1,"patch",1,2724,"shape",1.55133670414267
1,"patch",1,2725,"shape",1
1,"patch",1,2726,"shape",1.35400640077266
1,"patch",1,2727,"shape",1
1,"patch",1,2728,"shape",1
1,"patch",1,2729,"shape",1.94028500029066
1,"patch",1,2730,"shape",1.06066017177982
1,"patch",1,2731,"shape",1
1,"patch",1,2732,"shape",1.22474487139159
1,"patch",1,2733,"shape",1
1,"patch",1,2734,"shape",1
1,"patch",1,2735,"shape",1.33333333333333
1,"patch",1,2736,"shape",2.09915900576124
1,"patch",1,2737,"shape",1.73719807243076
1,"patch",1,2738,"shape",1.41421356237309
1,"patch",1,2739,"shape",1.23743686707646
1,"patch",1,2740,"shape",1.06066017177982
1,"patch",1,2741,"shape",1.06066017177982
1,"patch",1,2742,"shape",1.93358278682583
1,"patch",1,2743,"shape",1.83532587096449
1,"patch",1,2744,"shape",1.06066017177982
1,"patch",1,2745,"shape",1
1,"patch",1,2746,"shape",1.70084012854152
1,"patch",1,2747,"shape",1.79850365154352
1,"patch",1,2748,"shape",1.34164078649987
1,"patch",1,2749,"shape",1.44337567297406
1,"patch",1,2750,"shape",1
1,"patch",1,2751,"shape",1
1,"patch",1,2752,"shape",1.16666666666667
1,"patch",1,2753,"shape",1.06066017177982
1,"patch",1,2754,"shape",1.22983738762488
1,"patch",1,2755,"shape",1.29986736723936
1,"patch",1,2756,"shape",1
1,"patch",1,2757,"shape",1.16666666666667
1,"patch",1,2758,"shape",1.3228756555323
1,"patch",1,2759,"shape",1
1,"patch",1,2760,"shape",1.28623938856882
1,"patch",1,2761,"shape",1.85485206700594
1,"patch",1,2762,"shape",1.35534369137099
1,"patch",1,2763,"shape",2.15665546406877
1,"patch",1,2764,"shape",1
1,"patch",1,2765,"shape",1.63663417676994
1,"patch",1,2766,"shape",1.23743686707646
1,"patch",1,2767,"shape",1
1,"patch",1,2768,"shape",1.06066017177982
1,"patch",1,2769,"shape",2.81175976026957
1,"patch",1,2770,"shape",2.52197970188935
1,"patch",1,2771,"shape",1.34402045276239
1,"patch",1,2772,"shape",2.18217890235992
1,"patch",1,2773,"shape",1.83711730708738
1,"patch",1,2774,"shape",5.04986232641337
1,"patch",1,2775,"shape",2.0794857223759
1,"patch",1,2776,"shape",1.06066017177982
1,"patch",1,2777,"shape",1.20604537831105
1,"patch",1,2778,"shape",1.38675049056307
1,"patch",1,2779,"shape",3.00641102476387
1,"patch",1,2780,"shape",2.18129221203527
1,"patch",1,2781,"shape",1
1,"patch",1,2782,"shape",1.41841628653395
1,"patch",1,2783,"shape",1.06066017177982
1,"patch",1,2784,"shape",9.27102175493098
1,"patch",1,2785,"shape",2.29128784747792
1,"patch",1,2786,"shape",1.42714798152172
1,"patch",1,2787,"shape",1
1,"patch",1,2788,"shape",4.3268922470639
1,"patch",1,2789,"shape",2.0352015758999
1,"patch",1,2790,"shape",1.94980105085904
1,"patch",1,2791,"shape",1.32790561913614
1,"patch",1,2792,"shape",1
1,"patch",1,2793,"shape",1.41421356237309
1,"patch",1,2794,"shape",5.08369123368601
1,"patch",1,2795,"shape",1.15470053837925
1,"patch",1,2796,"shape",1.5
1,"patch",1,2797,"shape",1.9
1,"patch",1,2798,"shape",1.22474487139159
1,"patch",1,2799,"shape",1.88982236504614
1,"patch",1,2800,"shape",1.41421356237309
1,"patch",1,2801,"shape",1.13389341902768
1,"patch",1,2802,"shape",1.23743686707646
1,"patch",1,2803,"shape",1.34164078649987
1,"patch",1,2804,"shape",1.41421356237309
1,"patch",1,2805,"shape",1.45960089839952
1,"patch",1,2806,"shape",1.69709663434389
1,"patch",1,2807,"shape",5.21919963743143
1,"patch",1,2808,"shape",3.32575530472854
1,"patch",1,2809,"shape",3.97900001426117
1,"patch",1,2810,"shape",1.06066017177982
1,"patch",1,2811,"shape",1.06066017177982
1,"patch",1,2812,"shape",1.41421356237309
1,"patch",1,2813,"shape",2.15653941574357
1,"patch",1,2814,"shape",1
1,"patch",1,2815,"shape",1.11803398874989
1,"patch",1,2816,"shape",1.68181818181818
1,"patch",1,2817,"shape",2.07378113160916
1,"patch",1,2818,"shape",2.49865735758307
1,"patch",1,2819,"shape",1.539600717839
1,"patch",1,2820,"shape",1.25
1,"patch",1,2821,"shape",2.84015615277529
1,"patch",1,2822,"shape",3.49854299591036
1,"patch",1,2823,"shape",3.33227563591393
1,"patch",1,2824,"shape",1
1,"patch",1,2825,"shape",1
1,"patch",1,2826,"shape",1
1,"patch",1,2827,"shape",1.63299316185545
1,"patch",1,2828,"shape",1
1,"patch",1,2829,"shape",1.15470053837925
1,"patch",1,2830,"shape",1.22474487139159
1,"patch",1,2831,"shape",1
1,"patch",1,2832,"shape",1.57841037450494
1,"patch",1,2833,"shape",1.35680105059994
1,"patch",1,2834,"shape",1.80795671491139
1,"patch",1,2835,"shape",7.88927029935
1,"patch",1,2836,"shape",1.57648156273616
1,"patch",1,2837,"shape",1.39222524730753
1,"patch",1,2838,"shape",7.63306501950821
1,"patch",1,2839,"shape",1.68127401577463
1,"patch",1,2840,"shape",1.60591013709393
1,"patch",1,2841,"shape",1
1,"patch",1,2842,"shape",1.56524758424985
1,"patch",1,2843,"shape",1.44337567297406
1,"patch",1,2844,"shape",1
1,"patch",1,2845,"shape",1.45170800795163
1,"patch",1,2846,"shape",1
1,"patch",1,2847,"shape",1.73205080756888
1,"patch",1,2848,"shape",1
1,"patch",1,2849,"shape",1.5
1,"patch",1,2850,"shape",1.6583123951777
1,"patch",1,2851,"shape",2.39227417954188
1,"patch",1,2852,"shape",1
1,"patch",1,2853,"shape",1.5
1,"patch",1,2854,"shape",1.29903810567666
1,"patch",1,2855,"shape",1.70084012854152
1,"patch",1,2856,"shape",1.34164078649987
1,"patch",1,2857,"shape",1.4375
1,"patch",1,2858,"shape",1.59099025766973
1,"patch",1,2859,"shape",1
1,"patch",1,2860,"shape",2.6
1,"patch",1,2861,"shape",1.58943882847805
1,"patch",1,2862,"shape",3.60802676581773
1,"patch",1,2863,"shape",2.73861278752583
1,"patch",1,2864,"shape",1.3228756555323
1,"patch",1,2865,"shape",1.52113068151527
1,"patch",1,2866,"shape",1.15470053837925
1,"patch",1,2867,"shape",1.7729960421457
1,"patch",1,2868,"shape",1.34164078649987
1,"patch",1,2869,"shape",1.85653475902699
1,"patch",1,2870,"shape",1.36370593514548
1,"patch",1,2871,"shape",1.11803398874989
1,"patch",1,2872,"shape",2.09968941802685
1,"patch",1,2873,"shape",1.23743686707646
1,"patch",1,2874,"shape",1
1,"patch",1,2875,"shape",2.34958760824859
1,"patch",1,2876,"shape",3.90645076893563
1,"patch",1,2877,"shape",1.73925271309261
1,"patch",1,2878,"shape",1.20701969815084
1,"patch",1,2879,"shape",11.8600996853319
1,"patch",1,2880,"shape",1
1,"patch",1,2881,"shape",1.11803398874989
1,"patch",1,2882,"shape",1.25
1,"patch",1,2883,"shape",1.98101453923265
1,"patch",1,2884,"shape",1.66698714867456
1,"patch",1,2885,"shape",1
1,"patch",1,2886,"shape",1
1,"patch",1,2887,"shape",1.4070529413629
1,"patch",1,2888,"shape",1.75402442152588
1,"patch",1,2889,"shape",1
1,"patch",1,2890,"shape",1
1,"patch",1,2891,"shape",2.35936854176039
1,"patch",1,2892,"shape",2.15821857680477
1,"patch",1,2893,"shape",1.15470053837925
1,"patch",1,2894,"shape",1.62579330897108
1,"patch",1,2895,"shape",1.91711746288949
1,"patch",1,2896,"shape",1.30930734141595
1,"patch",1,2897,"shape",2.88960245908352
1,"patch",1,2898,"shape",1.17851130197758
1,"patch",1,2899,"shape",1.53206469257085
1,"patch",1,2900,"shape",1
1,"patch",1,2901,"shape",1.13389341902768
1,"patch",1,2902,"shape",1.16666666666667
1,"patch",1,2903,"shape",1.2810252304407
1,"patch",1,2904,"shape",5.78506822317146
1,"patch",1,2905,"shape",2.55751350136445
1,"patch",1,2906,"shape",2.11504237671947
1,"patch",1,2907,"shape",1.69249444457993
1,"patch",1,2908,"shape",1.44337567297406
1,"patch",1,2909,"shape",1.18321595661992
1,"patch",1,2910,"shape",2.79761904761905
1,"patch",1,2911,"shape",1.15470053837925
1,"patch",1,2912,"shape",2.010235005197
1,"patch",1,2913,"shape",1
1,"patch",1,2914,"shape",1.06066017177982
1,"patch",1,2915,"shape",1.15470053837925
1,"patch",1,2916,"shape",1.32680694400755
1,"patch",1,2917,"shape",1.06066017177982
1,"patch",1,2918,"shape",2.37440183854989
1,"patch",1,2919,"shape",1.06066017177982
1,"patch",1,2920,"shape",1.49383980970156
1,"patch",1,2921,"shape",1.85854331855146
1,"patch",1,2922,"shape",1.17371383508361
1,"patch",1,2923,"shape",4.88697749325775
1,"patch",1,2924,"shape",1.26491106406735
1,"patch",1,2925,"shape",1
1,"patch",1,2926,"shape",1.78885438199983
1,"patch",1,2927,"shape",1.16666666666667
1,"patch",1,2928,"shape",2.35907129847835
1,"patch",1,2929,"shape",1
1,"patch",1,2930,"shape",1.43217888674438
1,"patch",1,2931,"shape",1.08012344973464
1,"patch",1,2932,"shape",1
1,"patch",1,2933,"shape",1.18678165819385
1,"patch",1,2934,"shape",1
1,"patch",1,2935,"shape",1.31741296603492
1,"patch",1,2936,"shape",1
1,"patch",1,2937,"shape",1.37871754502709
1,"patch",1,2938,"shape",1.26491106406735
1,"patch",1,2939,"shape",1.06066017177982
1,"patch",1,2940,"shape",1
1,"patch",1,2941,"shape",1
1,"patch",1,2942,"shape",2.61902310622493
1,"patch",1,2943,"shape",1.15470053837925
1,"patch",1,2944,"shape",1.22474487139159
1,"patch",1,2945,"shape",1.20019839629796
1,"patch",1,2946,"shape",1.25
1,"patch",1,2947,"shape",1.85815492519526
1,"patch",1,2948,"shape",1.87858121804308
1,"patch",1,2949,"shape",1
1,"patch",1,2950,"shape",1
1,"patch",1,2951,"shape",1
1,"patch",1,2952,"shape",3.11448230047949
1,"patch",1,2953,"shape",1.56524758424985
1,"patch",1,2954,"shape",2.33632246537793
1,"patch",1,2955,"shape",1
1,"patch",1,2956,"shape",1.35680105059994
1,"patch",1,2957,"shape",1.06066017177982
1,"patch",1,2958,"shape",2.19089023002066
1,"patch",1,2959,"shape",1.51185789203691
1,"patch",1,2960,"shape",1.3907589749183
1,"patch",1,2961,"shape",1
1,"patch",1,2962,"shape",1.52498570332605
1,"patch",1,2963,"shape",1.06066017177982
1,"patch",1,2964,"shape",1.73205080756888
1,"patch",1,2965,"shape",1.73657905270181
1,"patch",1,2966,"shape",1.99519642469915
1,"patch",1,2967,"shape",1
1,"patch",1,2968,"shape",1.31168045574276
1,"patch",1,2969,"shape",1
1,"patch",1,2970,"shape",1
1,"patch",1,2971,"shape",1
1,"patch",1,2972,"shape",2
1,"patch",1,2973,"shape",2.09337413966342
1,"patch",1,2974,"shape",1.68784307008946
1,"patch",1,2975,"shape",1.62582061831151
1,"patch",1,2976,"shape",2.05921941895093
1,"patch",1,2977,"shape",1
1,"patch",1,2978,"shape",1.67829278335655
1,"patch",1,2979,"shape",1.58113883008419
1,"patch",1,2980,"shape",1
1,"patch",1,2981,"shape",1.16189500386223
1,"patch",1,2982,"shape",1.88348382318967
1,"patch",1,2983,"shape",1
1,"patch",1,2984,"shape",3.72132564287751
1,"patch",1,2985,"shape",1.06066017177982
1,"patch",1,2986,"shape",1.22474487139159
1,"patch",1,2987,"shape",1
1,"patch",1,2988,"shape",1
1,"patch",1,2989,"shape",1.66410058867569
1,"patch",1,2990,"shape",1.41421356237309
1,"patch",1,2991,"shape",2.03670030886926
1,"patch",1,2992,"shape",4.42943367576907
1,"patch",1,2993,"shape",6.81294148121452
1,"patch",1,2994,"shape",1.11803398874989
1,"patch",1,2995,"shape",2.4854790640048
1,"patch",1,2996,"shape",3.12140676404847
1,"patch",1,2997,"shape",1.51121930366965
1,"patch",1,2998,"shape",1
1,"patch",1,2999,"shape",1
1,"patch",1,3000,"shape",2.06546097330791
1,"patch",1,3001,"shape",2.05527076830146
1,"patch",1,3002,"shape",1.47966007562343
1,"patch",1,3003,"shape",1.76776695296637
1,"patch",1,3004,"shape",1.36698356529865
1,"patch",1,3005,"shape",1.25
1,"patch",1,3006,"shape",1.44337567297406
1,"patch",1,3007,"shape",1.15470053837925
1,"patch",1,3008,"shape",1.38039407593558
1,"patch",1,3009,"shape",2.70426394389691
1,"patch",1,3010,"shape",1.13389341902768
1,"patch",1,3011,"shape",1.37888207961148
1,"patch",1,3012,"shape",1.42302494707577
1,"patch",1,3013,"shape",2.48746859276655
1,"patch",1,3014,"shape",1.53910768272281
1,"patch",1,3015,"shape",1
1,"patch",1,3016,"shape",2.36000082702509
1,"patch",1,3017,"shape",1.2747548783982
1,"patch",1,3018,"shape",1.35680105059994
1,"patch",1,3019,"shape",1.15470053837925
1,"patch",1,3020,"shape",2.49003538992801
1,"patch",1,3021,"shape",1.06066017177982
1,"patch",1,3022,"shape",1.44337567297406
1,"patch",1,3023,"shape",1.17260393995586
1,"patch",1,3024,"shape",3.09699425883768
1,"patch",1,3025,"shape",1.34164078649987
1,"patch",1,3026,"shape",1.18673220792786
1,"patch",1,3027,"shape",2.09165006633519
1,"patch",1,3028,"shape",1.23743686707646
1,"patch",1,3029,"shape",1.06066017177982
1,"patch",1,3030,"shape",1
1,"patch",1,3031,"shape",1
1,"patch",1,3032,"shape",1.45802960879951
1,"patch",1,3033,"shape",1.5931984339686
1,"patch",1,3034,"shape",1.42302494707577
1,"patch",1,3035,"shape",2.8075701827605
1,"patch",1,3036,"shape",2.1345925502654
1,"patch",1,3037,"shape",1
1,"patch",1,3038,"shape",1
1,"patch",1,3039,"shape",1.74559486974365
1,"patch",1,3040,"shape",1.39262124764558
1,"patch",1,3041,"shape",6.66611558887886
1,"patch",1,3042,"shape",1.94454364826301
1,"patch",1,3043,"shape",1.50755672288882
1,"patch",1,3044,"shape",1
1,"patch",1,3045,"shape",1.42886901662352
1,"patch",1,3046,"shape",1.61245154965971
1,"patch",1,3047,"shape",1.44337567297406
1,"patch",1,3048,"shape",1.42009389360939
1,"patch",1,3049,"shape",1.67532117247047
1,"patch",1,3050,"shape",1.43217888674438
1,"patch",1,3051,"shape",1.15470053837925
1,"patch",1,3052,"shape",2.87820967080074
1,"patch",1,3053,"shape",1.15470053837925
1,"patch",1,3054,"shape",2.48264415746168
1,"patch",1,3055,"shape",1.06066017177982
1,"patch",1,3056,"shape",2.42467157736146
1,"patch",1,3057,"shape",1
1,"patch",1,3058,"shape",1.89624488947263
1,"patch",1,3059,"shape",2.30958453166152
1,"patch",1,3060,"shape",1
1,"patch",1,3061,"shape",1.66252944316111
1,"patch",1,3062,"shape",1.06066017177982
1,"patch",1,3063,"shape",2.26534656782365
1,"patch",1,3064,"shape",1.80477433544786
1,"patch",1,3065,"shape",1.06066017177982
1,"patch",1,3066,"shape",1.16189500386223
1,"patch",1,3067,"shape",1
1,"patch",1,3068,"shape",1.34164078649987
1,"patch",1,3069,"shape",2.92611613702924
1,"patch",1,3070,"shape",1.48522131446501
1,"patch",1,3071,"shape",1.72024391597087
1,"patch",1,3072,"shape",1.53809088227976
1,"patch",1,3073,"shape",4.06316703213632
1,"patch",1,3074,"shape",1.76410571268199
1,"patch",1,3075,"shape",1.47709789175199
1,"patch",1,3076,"shape",1.06066017177982
1,"patch",1,3077,"shape",1.14366560431481
1,"patch",1,3078,"shape",1.02062072615966
1,"patch",1,3079,"shape",2.81309352636941
1,"patch",1,3080,"shape",1.29099444873581
1,"patch",1,3081,"shape",1
1,"patch",1,3082,"shape",1.59099025766973
1,"patch",1,3083,"shape",1
1,"patch",1,3084,"shape",1
1,"patch",1,3085,"shape",3.43201996817427
1,"patch",1,3086,"shape",1
1,"patch",1,3087,"shape",2.36549341155184
1,"patch",1,3088,"shape",1.60356745147455
1,"patch",1,3089,"shape",1.15470053837925
1,"patch",1,3090,"shape",1.52542553961938
1,"patch",1,3091,"shape",1
1,"patch",1,3092,"shape",1.44337567297406
1,"patch",1,3093,"shape",2.21240860917793
1,"patch",1,3094,"shape",1
1,"patch",1,3095,"shape",1.7960132841419
1,"patch",1,3096,"shape",1.15470053837925
1,"patch",1,3097,"shape",1.48323969741913
1,"patch",1,3098,"shape",1
1,"patch",1,3099,"shape",1.3
1,"patch",1,3100,"shape",1.6583123951777
1,"patch",1,3101,"shape",5.50098752351844
1,"patch",1,3102,"shape",1.44115338424578
