"layer","level","class","id","metric","value","coreareasqkm"
1,"patch",1,8381,"core",0,0
1,"patch",1,8382,"core",0,0
1,"patch",1,8383,"core",0,0
1,"patch",1,8384,"core",0,0
1,"patch",1,8385,"core",0,0
1,"patch",1,8386,"core",0,0
1,"patch",1,8387,"core",6.89,0.0689
1,"patch",1,8388,"core",0,0
1,"patch",1,8389,"core",0,0
1,"patch",1,8390,"core",0,0
1,"patch",1,8391,"core",0,0
1,"patch",1,8392,"core",0,0
1,"patch",1,8393,"core",0,0
1,"patch",1,8394,"core",0,0
1,"patch",1,8395,"core",0,0
1,"patch",1,8396,"core",0,0
1,"patch",1,8397,"core",9.89,0.0989
1,"patch",1,8398,"core",0,0
1,"patch",1,8399,"core",0,0
1,"patch",1,8400,"core",0,0
1,"patch",1,8401,"core",0,0
1,"patch",1,8402,"core",0,0
1,"patch",1,8403,"core",0,0
1,"patch",1,8404,"core",0,0
1,"patch",1,8405,"core",0,0
1,"patch",1,8406,"core",0,0
1,"patch",1,8407,"core",0,0
1,"patch",1,8408,"core",0,0
1,"patch",1,8409,"core",0,0
1,"patch",1,8410,"core",0,0
1,"patch",1,8411,"core",0,0
1,"patch",1,8412,"core",15.16,0.1516
1,"patch",1,8413,"core",0,0
1,"patch",1,8414,"core",0,0
1,"patch",1,8415,"core",0,0
1,"patch",1,8416,"core",0,0
1,"patch",1,8417,"core",0,0
1,"patch",1,8418,"core",0,0
1,"patch",1,8419,"core",0,0
1,"patch",1,8420,"core",0,0
1,"patch",1,8421,"core",0,0
1,"patch",1,8422,"core",0,0
1,"patch",1,8423,"core",0,0
1,"patch",1,8424,"core",0,0
1,"patch",1,8425,"core",0,0
1,"patch",1,8426,"core",0,0
1,"patch",1,8427,"core",0,0
1,"patch",1,8428,"core",0,0
1,"patch",1,8429,"core",0,0
1,"patch",1,8430,"core",0,0
1,"patch",1,8431,"core",0,0
1,"patch",1,8432,"core",0,0
1,"patch",1,8433,"core",0,0
1,"patch",1,8434,"core",0,0
1,"patch",1,8435,"core",0,0
1,"patch",1,8436,"core",0,0
1,"patch",1,8437,"core",0,0
1,"patch",1,8438,"core",160.7,1.607
1,"patch",1,8439,"core",0,0
1,"patch",1,8440,"core",0,0
1,"patch",1,8441,"core",0,0
1,"patch",1,8442,"core",0,0
1,"patch",1,8443,"core",0,0
1,"patch",1,8444,"core",0,0
1,"patch",1,8445,"core",0,0
1,"patch",1,8446,"core",0,0
1,"patch",1,8447,"core",1.28,0.0128
1,"patch",1,8448,"core",0,0
1,"patch",1,8449,"core",0,0
1,"patch",1,8450,"core",0,0
1,"patch",1,8451,"core",0,0
1,"patch",1,8452,"core",0,0
1,"patch",1,8453,"core",0,0
1,"patch",1,8454,"core",0,0
1,"patch",1,8455,"core",0,0
1,"patch",1,8456,"core",0,0
1,"patch",1,8457,"core",0,0
1,"patch",1,8458,"core",0,0
1,"patch",1,8459,"core",0,0
1,"patch",1,8460,"core",0,0
1,"patch",1,8461,"core",0,0
1,"patch",1,8462,"core",0,0
1,"patch",1,8463,"core",0,0
1,"patch",1,8464,"core",0,0
1,"patch",1,8465,"core",0,0
1,"patch",1,8466,"core",0,0
1,"patch",1,8467,"core",0,0
1,"patch",1,8468,"core",0,0
1,"patch",1,8469,"core",0,0
1,"patch",1,8470,"core",0,0
1,"patch",1,8471,"core",0,0
1,"patch",1,8472,"core",0,0
1,"patch",1,8473,"core",0,0
1,"patch",1,8474,"core",0,0
1,"patch",1,8475,"core",0,0
1,"patch",1,8476,"core",0,0
1,"patch",1,8477,"core",0,0
1,"patch",1,8478,"core",0,0
1,"patch",1,8479,"core",0.66,0.0066
1,"patch",1,8480,"core",0,0
1,"patch",1,8481,"core",0,0
1,"patch",1,8482,"core",0,0
1,"patch",1,8483,"core",0,0
1,"patch",1,8484,"core",0,0
1,"patch",1,8485,"core",0,0
1,"patch",1,8486,"core",0,0
1,"patch",1,8487,"core",0,0
1,"patch",1,8488,"core",0,0
1,"patch",1,8489,"core",0,0
1,"patch",1,8490,"core",0,0
1,"patch",1,8491,"core",0,0
1,"patch",1,8492,"core",0,0
1,"patch",1,8493,"core",0,0
1,"patch",1,8494,"core",0,0
1,"patch",1,8495,"core",0,0
1,"patch",1,8496,"core",0,0
1,"patch",1,8497,"core",0,0
1,"patch",1,8498,"core",0,0
1,"patch",1,8499,"core",0,0
1,"patch",1,8500,"core",0,0
1,"patch",1,8501,"core",0,0
1,"patch",1,8502,"core",0,0
1,"patch",1,8503,"core",0,0
1,"patch",1,8504,"core",0,0
1,"patch",1,8505,"core",0,0
1,"patch",1,8506,"core",0,0
1,"patch",1,8507,"core",0,0
1,"patch",1,8508,"core",0,0
1,"patch",1,8509,"core",0,0
1,"patch",1,8510,"core",0,0
1,"patch",1,8511,"core",0,0
1,"patch",1,8512,"core",0,0
1,"patch",1,8513,"core",0,0
1,"patch",1,8514,"core",0,0
1,"patch",1,8515,"core",0,0
1,"patch",1,8516,"core",2.13,0.0213
1,"patch",1,8517,"core",0,0
1,"patch",1,8518,"core",0,0
1,"patch",1,8519,"core",0,0
1,"patch",1,8520,"core",0,0
1,"patch",1,8521,"core",0,0
1,"patch",1,8522,"core",0,0
1,"patch",1,8523,"core",0,0
1,"patch",1,8524,"core",0,0
1,"patch",1,8525,"core",0,0
1,"patch",1,8526,"core",0,0
1,"patch",1,8527,"core",0,0
1,"patch",1,8528,"core",0,0
1,"patch",1,8529,"core",0,0
1,"patch",1,8530,"core",0,0
1,"patch",1,8531,"core",0,0
1,"patch",1,8532,"core",3.71,0.0371
1,"patch",1,8533,"core",0,0
1,"patch",1,8534,"core",0,0
1,"patch",1,8535,"core",0,0
1,"patch",1,8536,"core",0,0
1,"patch",1,8537,"core",0,0
1,"patch",1,8538,"core",0,0
1,"patch",1,8539,"core",1.97,0.0197
1,"patch",1,8540,"core",0,0
1,"patch",1,8541,"core",0,0
1,"patch",1,8542,"core",0,0
1,"patch",1,8543,"core",0,0
1,"patch",1,8544,"core",0,0
1,"patch",1,8545,"core",0,0
1,"patch",1,8546,"core",0,0
1,"patch",1,8547,"core",0,0
1,"patch",1,8548,"core",0,0
1,"patch",1,8549,"core",0,0
1,"patch",1,8550,"core",0,0
1,"patch",1,8551,"core",0,0
1,"patch",1,8552,"core",0,0
1,"patch",1,8553,"core",0,0
1,"patch",1,8554,"core",0,0
1,"patch",1,8555,"core",0,0
1,"patch",1,8556,"core",0,0
1,"patch",1,8557,"core",0,0
1,"patch",1,8558,"core",0,0
1,"patch",1,8559,"core",0,0
1,"patch",1,8560,"core",0,0
1,"patch",1,8561,"core",0,0
1,"patch",1,8562,"core",0,0
1,"patch",1,8563,"core",0,0
1,"patch",1,8564,"core",0.22,0.0022
1,"patch",1,8565,"core",0,0
1,"patch",1,8566,"core",0,0
1,"patch",1,8567,"core",0,0
1,"patch",1,8568,"core",0,0
1,"patch",1,8569,"core",0,0
1,"patch",1,8570,"core",0,0
1,"patch",1,8571,"core",0,0
1,"patch",1,8572,"core",0,0
1,"patch",1,8573,"core",0,0
1,"patch",1,8574,"core",0,0
1,"patch",1,8575,"core",0,0
1,"patch",1,8576,"core",0,0
1,"patch",1,8577,"core",0,0
1,"patch",1,8578,"core",0,0
1,"patch",1,8579,"core",0,0
1,"patch",1,8580,"core",0,0
1,"patch",1,8581,"core",0,0
1,"patch",1,8582,"core",0,0
1,"patch",1,8583,"core",0,0
1,"patch",1,8584,"core",6.19,0.0619
1,"patch",1,8585,"core",0,0
1,"patch",1,8586,"core",0,0
1,"patch",1,8587,"core",0,0
1,"patch",1,8588,"core",0,0
1,"patch",1,8589,"core",0,0
1,"patch",1,8590,"core",0,0
1,"patch",1,8591,"core",0,0
1,"patch",1,8592,"core",0,0
1,"patch",1,8593,"core",0,0
1,"patch",1,8594,"core",0,0
1,"patch",1,8595,"core",0,0
1,"patch",1,8596,"core",0,0
1,"patch",1,8597,"core",0,0
1,"patch",1,8598,"core",0,0
1,"patch",1,8599,"core",34.29,0.3429
1,"patch",1,8600,"core",0,0
1,"patch",1,8601,"core",0,0
1,"patch",1,8602,"core",0,0
1,"patch",1,8603,"core",0,0
1,"patch",1,8604,"core",0,0
1,"patch",1,8605,"core",0,0
1,"patch",1,8606,"core",0,0
1,"patch",1,8607,"core",0,0
1,"patch",1,8608,"core",0,0
1,"patch",1,8609,"core",0,0
1,"patch",1,8610,"core",0,0
1,"patch",1,8611,"core",0,0
1,"patch",1,8612,"core",0,0
1,"patch",1,8613,"core",0,0
1,"patch",1,8614,"core",0,0
1,"patch",1,8615,"core",0,0
1,"patch",1,8616,"core",0,0
1,"patch",1,8617,"core",0,0
1,"patch",1,8618,"core",0,0
1,"patch",1,8619,"core",0,0
1,"patch",1,8620,"core",0,0
1,"patch",1,8621,"core",0,0
1,"patch",1,8622,"core",0,0
1,"patch",1,8623,"core",0,0
1,"patch",1,8624,"core",0,0
1,"patch",1,8625,"core",0,0
1,"patch",1,8626,"core",0,0
1,"patch",1,8627,"core",0,0
1,"patch",1,8628,"core",0,0
1,"patch",1,8629,"core",0,0
1,"patch",1,8630,"core",0,0
1,"patch",1,8631,"core",0,0
1,"patch",1,8632,"core",0,0
1,"patch",1,8633,"core",0,0
1,"patch",1,8634,"core",0,0
1,"patch",1,8635,"core",0,0
1,"patch",1,8636,"core",0,0
1,"patch",1,8637,"core",0,0
1,"patch",1,8638,"core",0,0
1,"patch",1,8639,"core",0,0
1,"patch",1,8640,"core",0,0
1,"patch",1,8641,"core",0,0
1,"patch",1,8642,"core",0,0
1,"patch",1,8643,"core",5.75,0.0575
1,"patch",1,8644,"core",0.62,0.0062
1,"patch",1,8645,"core",0,0
1,"patch",1,8646,"core",11.73,0.1173
1,"patch",1,8647,"core",0,0
1,"patch",1,8648,"core",0,0
1,"patch",1,8649,"core",4.72,0.0472
1,"patch",1,8650,"core",0,0
1,"patch",1,8651,"core",0,0
1,"patch",1,8652,"core",0,0
1,"patch",1,8653,"core",0,0
1,"patch",1,8654,"core",0,0
1,"patch",1,8655,"core",0,0
1,"patch",1,8656,"core",0,0
1,"patch",1,8657,"core",0,0
1,"patch",1,8658,"core",0,0
1,"patch",1,8659,"core",0,0
1,"patch",1,8660,"core",0,0
1,"patch",1,8661,"core",0,0
1,"patch",1,8662,"core",0,0
1,"patch",1,8663,"core",0,0
1,"patch",1,8664,"core",0,0
1,"patch",1,8665,"core",0,0
1,"patch",1,8666,"core",0,0
1,"patch",1,8667,"core",0,0
1,"patch",1,8668,"core",0,0
1,"patch",1,8669,"core",0,0
1,"patch",1,8670,"core",0,0
1,"patch",1,8671,"core",0,0
1,"patch",1,8672,"core",0,0
1,"patch",1,8673,"core",0,0
1,"patch",1,8674,"core",0,0
1,"patch",1,8675,"core",0,0
1,"patch",1,8676,"core",0,0
1,"patch",1,8677,"core",0,0
1,"patch",1,8678,"core",0,0
1,"patch",1,8679,"core",0,0
1,"patch",1,8680,"core",0,0
1,"patch",1,8681,"core",0,0
1,"patch",1,8682,"core",0,0
1,"patch",1,8683,"core",0,0
1,"patch",1,8684,"core",0,0
1,"patch",1,8685,"core",0,0
1,"patch",1,8686,"core",0,0
1,"patch",1,8687,"core",0,0
1,"patch",1,8688,"core",0,0
1,"patch",1,8689,"core",0,0
1,"patch",1,8690,"core",0,0
1,"patch",1,8691,"core",0,0
1,"patch",1,8692,"core",0,0
1,"patch",1,8693,"core",0,0
1,"patch",1,8694,"core",0,0
1,"patch",1,8695,"core",0,0
1,"patch",1,8696,"core",0,0
1,"patch",1,8697,"core",0,0
1,"patch",1,8698,"core",0,0
1,"patch",1,8699,"core",0,0
1,"patch",1,8700,"core",0,0
1,"patch",1,8701,"core",0,0
1,"patch",1,8702,"core",0,0
1,"patch",1,8703,"core",0,0
1,"patch",1,8704,"core",0,0
1,"patch",1,8705,"core",0,0
1,"patch",1,8706,"core",0,0
1,"patch",1,8707,"core",0,0
1,"patch",1,8708,"core",0,0
1,"patch",1,8709,"core",0,0
1,"patch",1,8710,"core",0,0
1,"patch",1,8711,"core",0,0
1,"patch",1,8712,"core",0,0
1,"patch",1,8713,"core",0,0
1,"patch",1,8714,"core",0,0
1,"patch",1,8715,"core",0.01,1e-04
1,"patch",1,8716,"core",0,0
1,"patch",1,8717,"core",0,0
1,"patch",1,8718,"core",0,0
1,"patch",1,8719,"core",0,0
1,"patch",1,8720,"core",0,0
1,"patch",1,8721,"core",0,0
1,"patch",1,8722,"core",0,0
1,"patch",1,8723,"core",0,0
1,"patch",1,8724,"core",0,0
1,"patch",1,8725,"core",0,0
1,"patch",1,8726,"core",0,0
1,"patch",1,8727,"core",0,0
1,"patch",1,8728,"core",0,0
1,"patch",1,8729,"core",0,0
1,"patch",1,8730,"core",0,0
1,"patch",1,8731,"core",0,0
1,"patch",1,8732,"core",0,0
1,"patch",1,8733,"core",0,0
1,"patch",1,8734,"core",0,0
1,"patch",1,8735,"core",0,0
1,"patch",1,8736,"core",0,0
1,"patch",1,8737,"core",0,0
1,"patch",1,8738,"core",0,0
1,"patch",1,8739,"core",0,0
1,"patch",1,8740,"core",0,0
1,"patch",1,8741,"core",0,0
1,"patch",1,8742,"core",0,0
1,"patch",1,8743,"core",0,0
1,"patch",1,8744,"core",0,0
1,"patch",1,8745,"core",0,0
1,"patch",1,8746,"core",0,0
1,"patch",1,8747,"core",0,0
1,"patch",1,8748,"core",0,0
1,"patch",1,8749,"core",7.92,0.0792
1,"patch",1,8750,"core",0,0
1,"patch",1,8751,"core",0,0
1,"patch",1,8752,"core",0,0
1,"patch",1,8753,"core",0,0
1,"patch",1,8754,"core",0,0
1,"patch",1,8755,"core",0,0
1,"patch",1,8756,"core",0,0
1,"patch",1,8757,"core",0,0
1,"patch",1,8758,"core",0,0
1,"patch",1,8759,"core",0,0
1,"patch",1,8760,"core",7.98,0.0798
1,"patch",1,8761,"core",0,0
1,"patch",1,8762,"core",0,0
1,"patch",1,8763,"core",0,0
1,"patch",1,8764,"core",0,0
1,"patch",1,8765,"core",0,0
1,"patch",1,8766,"core",0,0
1,"patch",1,8767,"core",0,0
1,"patch",1,8768,"core",0,0
1,"patch",1,8769,"core",0,0
1,"patch",1,8770,"core",0,0
1,"patch",1,8771,"core",0,0
1,"patch",1,8772,"core",0,0
1,"patch",1,8773,"core",0,0
1,"patch",1,8774,"core",0,0
1,"patch",1,8775,"core",0,0
1,"patch",1,8776,"core",0,0
1,"patch",1,8777,"core",0,0
1,"patch",1,8778,"core",0,0
1,"patch",1,8779,"core",0,0
1,"patch",1,8780,"core",0,0
1,"patch",1,8781,"core",0,0
1,"patch",1,8782,"core",0,0
1,"patch",1,8783,"core",0,0
1,"patch",1,8784,"core",0,0
1,"patch",1,8785,"core",0,0
1,"patch",1,8786,"core",0,0
1,"patch",1,8787,"core",0,0
1,"patch",1,8788,"core",0,0
1,"patch",1,8789,"core",0,0
1,"patch",1,8790,"core",0,0
1,"patch",1,8791,"core",0,0
1,"patch",1,8792,"core",0,0
1,"patch",1,8793,"core",0,0
1,"patch",1,8794,"core",0,0
1,"patch",1,8795,"core",0,0
1,"patch",1,8796,"core",0,0
1,"patch",1,8797,"core",0,0
1,"patch",1,8798,"core",0,0
1,"patch",1,8799,"core",0,0
1,"patch",1,8800,"core",0,0
1,"patch",1,8801,"core",1.47,0.0147
1,"patch",1,8802,"core",0,0
1,"patch",1,8803,"core",0,0
1,"patch",1,8804,"core",0,0
1,"patch",1,8805,"core",0,0
1,"patch",1,8806,"core",0,0
1,"patch",1,8807,"core",0,0
1,"patch",1,8808,"core",0,0
1,"patch",1,8809,"core",0,0
1,"patch",1,8810,"core",0,0
1,"patch",1,8811,"core",0,0
1,"patch",1,8812,"core",0,0
1,"patch",1,8813,"core",0.47,0.0047
1,"patch",1,8814,"core",0,0
1,"patch",1,8815,"core",490.57,4.9057
1,"patch",1,8816,"core",0,0
1,"patch",1,8817,"core",0,0
1,"patch",1,8818,"core",0,0
1,"patch",1,8819,"core",0,0
1,"patch",1,8820,"core",0,0
1,"patch",1,8821,"core",0,0
1,"patch",1,8822,"core",0,0
1,"patch",1,8823,"core",0,0
1,"patch",1,8824,"core",0,0
1,"patch",1,8825,"core",0,0
1,"patch",1,8826,"core",0,0
1,"patch",1,8827,"core",0,0
1,"patch",1,8828,"core",0,0
1,"patch",1,8829,"core",0,0
1,"patch",1,8830,"core",218.64,2.1864
1,"patch",1,8831,"core",0,0
1,"patch",1,8832,"core",0,0
1,"patch",1,8833,"core",0,0
1,"patch",1,8834,"core",0,0
1,"patch",1,8835,"core",0,0
1,"patch",1,8836,"core",0,0
1,"patch",1,8837,"core",0,0
1,"patch",1,8838,"core",0,0
1,"patch",1,8839,"core",0,0
1,"patch",1,8840,"core",0,0
1,"patch",1,8841,"core",0,0
1,"patch",1,8842,"core",0,0
1,"patch",1,8843,"core",0,0
1,"patch",1,8844,"core",0,0
1,"patch",1,8845,"core",0,0
1,"patch",1,8846,"core",0,0
1,"patch",1,8847,"core",0,0
1,"patch",1,8848,"core",0,0
1,"patch",1,8849,"core",0,0
1,"patch",1,8850,"core",0,0
1,"patch",1,8851,"core",0,0
1,"patch",1,8852,"core",0,0
1,"patch",1,8853,"core",0,0
1,"patch",1,8854,"core",0,0
1,"patch",1,8855,"core",0,0
1,"patch",1,8856,"core",0,0
1,"patch",1,8857,"core",0.01,1e-04
1,"patch",1,8858,"core",0,0
1,"patch",1,8859,"core",0,0
1,"patch",1,8860,"core",0,0
1,"patch",1,8861,"core",0,0
1,"patch",1,8862,"core",0,0
1,"patch",1,8863,"core",12.79,0.1279
1,"patch",1,8864,"core",0,0
1,"patch",1,8865,"core",0,0
1,"patch",1,8866,"core",0,0
1,"patch",1,8867,"core",0,0
1,"patch",1,8868,"core",0,0
1,"patch",1,8869,"core",0,0
1,"patch",1,8870,"core",0,0
1,"patch",1,8871,"core",0,0
1,"patch",1,8872,"core",0,0
1,"patch",1,8873,"core",0,0
1,"patch",1,8874,"core",0,0
1,"patch",1,8875,"core",0,0
1,"patch",1,8876,"core",0,0
1,"patch",1,8877,"core",0,0
1,"patch",1,8878,"core",0,0
1,"patch",1,8879,"core",0,0
1,"patch",1,8880,"core",0,0
1,"patch",1,8881,"core",0,0
1,"patch",1,8882,"core",0,0
1,"patch",1,8883,"core",0,0
1,"patch",1,8884,"core",0,0
1,"patch",1,8885,"core",0,0
1,"patch",1,8886,"core",0,0
1,"patch",1,8887,"core",0,0
1,"patch",1,8888,"core",0,0
1,"patch",1,8889,"core",0,0
1,"patch",1,8890,"core",0,0
1,"patch",1,8891,"core",0,0
1,"patch",1,8892,"core",0,0
1,"patch",1,8893,"core",0,0
1,"patch",1,8894,"core",0,0
1,"patch",1,8895,"core",0,0
1,"patch",1,8896,"core",0,0
1,"patch",1,8897,"core",0,0
1,"patch",1,8898,"core",0,0
1,"patch",1,8899,"core",0,0
1,"patch",1,8900,"core",0,0
1,"patch",1,8901,"core",0,0
1,"patch",1,8902,"core",0,0
1,"patch",1,8903,"core",0,0
1,"patch",1,8904,"core",0,0
1,"patch",1,8905,"core",0,0
1,"patch",1,8906,"core",0,0
1,"patch",1,8907,"core",0,0
1,"patch",1,8908,"core",0,0
1,"patch",1,8909,"core",0,0
1,"patch",1,8910,"core",0,0
1,"patch",1,8911,"core",0,0
1,"patch",1,8912,"core",0,0
1,"patch",1,8913,"core",0,0
1,"patch",1,8914,"core",0,0
1,"patch",1,8915,"core",0,0
1,"patch",1,8916,"core",0,0
1,"patch",1,8917,"core",0,0
1,"patch",1,8918,"core",0,0
1,"patch",1,8919,"core",0,0
1,"patch",1,8920,"core",0,0
1,"patch",1,8921,"core",0,0
1,"patch",1,8922,"core",0,0
1,"patch",1,8923,"core",0,0
1,"patch",1,8924,"core",0,0
1,"patch",1,8925,"core",0,0
1,"patch",1,8926,"core",5.84,0.0584
1,"patch",1,8927,"core",0,0
1,"patch",1,8928,"core",0,0
1,"patch",1,8929,"core",0,0
1,"patch",1,8930,"core",0,0
1,"patch",1,8931,"core",0,0
1,"patch",1,8932,"core",0,0
1,"patch",1,8933,"core",0,0
1,"patch",1,8934,"core",0,0
1,"patch",1,8935,"core",0,0
1,"patch",1,8936,"core",0,0
1,"patch",1,8937,"core",244.69,2.4469
1,"patch",1,8938,"core",0,0
1,"patch",1,8939,"core",0,0
1,"patch",1,8940,"core",0,0
1,"patch",1,8941,"core",0,0
1,"patch",1,8942,"core",0,0
1,"patch",1,8943,"core",0,0
1,"patch",1,8944,"core",0,0
1,"patch",1,8945,"core",0,0
1,"patch",1,8946,"core",0,0
1,"patch",1,8947,"core",0,0
1,"patch",1,8948,"core",0,0
1,"patch",1,8949,"core",0,0
1,"patch",1,8950,"core",0,0
1,"patch",1,8951,"core",0,0
1,"patch",1,8952,"core",0,0
1,"patch",1,8953,"core",0,0
1,"patch",1,8954,"core",0,0
1,"patch",1,8955,"core",0,0
1,"patch",1,8956,"core",0,0
1,"patch",1,8957,"core",0,0
1,"patch",1,8958,"core",0,0
1,"patch",1,8959,"core",0,0
1,"patch",1,8960,"core",0,0
1,"patch",1,8961,"core",0,0
1,"patch",1,8962,"core",0,0
1,"patch",1,8963,"core",0,0
1,"patch",1,8964,"core",0,0
1,"patch",1,8965,"core",0,0
1,"patch",1,8966,"core",0,0
1,"patch",1,8967,"core",0,0
1,"patch",1,8968,"core",0,0
1,"patch",1,8969,"core",0,0
1,"patch",1,8970,"core",0,0
1,"patch",1,8971,"core",0,0
1,"patch",1,8972,"core",0,0
1,"patch",1,8973,"core",0,0
1,"patch",1,8974,"core",0,0
1,"patch",1,8975,"core",0,0
1,"patch",1,8976,"core",0,0
1,"patch",1,8977,"core",0,0
1,"patch",1,8978,"core",0,0
1,"patch",1,8979,"core",0,0
1,"patch",1,8980,"core",0,0
1,"patch",1,8981,"core",0,0
1,"patch",1,8982,"core",0,0
1,"patch",1,8983,"core",0,0
1,"patch",1,8984,"core",0,0
1,"patch",1,8985,"core",0,0
1,"patch",1,8986,"core",0,0
1,"patch",1,8987,"core",0,0
1,"patch",1,8988,"core",0,0
1,"patch",1,8989,"core",0,0
1,"patch",1,8990,"core",0,0
1,"patch",1,8991,"core",0,0
1,"patch",1,8992,"core",0,0
1,"patch",1,8993,"core",0,0
1,"patch",1,8994,"core",0,0
1,"patch",1,8995,"core",0,0
1,"patch",1,8996,"core",0,0
1,"patch",1,8997,"core",0,0
1,"patch",1,8998,"core",0,0
1,"patch",1,8999,"core",0,0
1,"patch",1,9000,"core",0,0
1,"patch",1,9001,"core",0,0
1,"patch",1,9002,"core",0,0
1,"patch",1,9003,"core",0,0
1,"patch",1,9004,"core",0,0
1,"patch",1,9005,"core",0,0
1,"patch",1,9006,"core",0,0
1,"patch",1,9007,"core",0,0
1,"patch",1,9008,"core",0,0
1,"patch",1,9009,"core",23.29,0.2329
1,"patch",1,9010,"core",0,0
1,"patch",1,9011,"core",0,0
1,"patch",1,9012,"core",5.24,0.0524
1,"patch",1,9013,"core",0,0
1,"patch",1,9014,"core",0,0
1,"patch",1,9015,"core",0,0
1,"patch",1,9016,"core",0,0
1,"patch",1,9017,"core",0,0
1,"patch",1,9018,"core",0,0
1,"patch",1,9019,"core",0,0
1,"patch",1,9020,"core",0,0
1,"patch",1,9021,"core",0,0
1,"patch",1,9022,"core",0,0
1,"patch",1,9023,"core",0,0
1,"patch",1,9024,"core",0,0
1,"patch",1,9025,"core",0,0
1,"patch",1,9026,"core",0,0
1,"patch",1,9027,"core",0,0
1,"patch",1,9028,"core",0,0
1,"patch",1,9029,"core",0,0
1,"patch",1,9030,"core",0,0
1,"patch",1,9031,"core",0,0
1,"patch",1,9032,"core",0,0
1,"patch",1,9033,"core",0,0
1,"patch",1,9034,"core",0,0
1,"patch",1,9035,"core",0,0
1,"patch",1,9036,"core",9.01,0.0901
1,"patch",1,9037,"core",0,0
1,"patch",1,9038,"core",3.63,0.0363
1,"patch",1,9039,"core",0,0
1,"patch",1,9040,"core",0,0
1,"patch",1,9041,"core",0,0
1,"patch",1,9042,"core",0,0
1,"patch",1,9043,"core",0,0
1,"patch",1,9044,"core",0,0
1,"patch",1,9045,"core",0,0
1,"patch",1,9046,"core",0,0
1,"patch",1,9047,"core",0,0
1,"patch",1,9048,"core",0.03,3e-04
1,"patch",1,9049,"core",0,0
1,"patch",1,9050,"core",0,0
1,"patch",1,9051,"core",0,0
1,"patch",1,9052,"core",0,0
1,"patch",1,9053,"core",0,0
1,"patch",1,9054,"core",1.37,0.0137
1,"patch",1,9055,"core",0,0
1,"patch",1,9056,"core",491.62,4.9162
1,"patch",1,9057,"core",0,0
1,"patch",1,9058,"core",0,0
1,"patch",1,9059,"core",0,0
1,"patch",1,9060,"core",0,0
1,"patch",1,9061,"core",0,0
1,"patch",1,9062,"core",0,0
1,"patch",1,9063,"core",0,0
1,"patch",1,9064,"core",0,0
1,"patch",1,9065,"core",0,0
1,"patch",1,9066,"core",9.66,0.0966
1,"patch",1,9067,"core",0,0
1,"patch",1,9068,"core",10.03,0.1003
1,"patch",1,9069,"core",0,0
1,"patch",1,9070,"core",0,0
1,"patch",1,9071,"core",6.46,0.0646
1,"patch",1,9072,"core",0,0
1,"patch",1,9073,"core",0,0
1,"patch",1,9074,"core",3.84,0.0384
1,"patch",1,9075,"core",0,0
1,"patch",1,9076,"core",0,0
1,"patch",1,9077,"core",0,0
1,"patch",1,9078,"core",0,0
1,"patch",1,9079,"core",0,0
1,"patch",1,9080,"core",0,0
1,"patch",1,9081,"core",65.12,0.6512
1,"patch",1,9082,"core",0,0
1,"patch",1,9083,"core",0,0
1,"patch",1,9084,"core",0,0
1,"patch",1,9085,"core",0,0
1,"patch",1,9086,"core",1.17,0.0117
1,"patch",1,9087,"core",0,0
1,"patch",1,9088,"core",0,0
1,"patch",1,9089,"core",0,0
1,"patch",1,9090,"core",0,0
1,"patch",1,9091,"core",0,0
1,"patch",1,9092,"core",0,0
1,"patch",1,9093,"core",0,0
1,"patch",1,9094,"core",0,0
1,"patch",1,9095,"core",0,0
1,"patch",1,9096,"core",0,0
1,"patch",1,9097,"core",0,0
1,"patch",1,9098,"core",0,0
1,"patch",1,9099,"core",0,0
1,"patch",1,9100,"core",0,0
1,"patch",1,9101,"core",0,0
1,"patch",1,9102,"core",0,0
1,"patch",1,9103,"core",0.05,5e-04
1,"patch",1,9104,"core",0,0
1,"patch",1,9105,"core",0,0
1,"patch",1,9106,"core",0,0
1,"patch",1,9107,"core",1.24,0.0124
1,"patch",1,9108,"core",0,0
1,"patch",1,9109,"core",0,0
1,"patch",1,9110,"core",0,0
1,"patch",1,9111,"core",0,0
1,"patch",1,9112,"core",0,0
1,"patch",1,9113,"core",0,0
1,"patch",1,9114,"core",0,0
1,"patch",1,9115,"core",0,0
1,"patch",1,9116,"core",0,0
1,"patch",1,9117,"core",0,0
1,"patch",1,9118,"core",0,0
1,"patch",1,9119,"core",0,0
1,"patch",1,9120,"core",4.54,0.0454
1,"patch",1,9121,"core",0,0
1,"patch",1,9122,"core",0,0
1,"patch",1,9123,"core",0,0
1,"patch",1,9124,"core",0.36,0.0036
1,"patch",1,9125,"core",13.22,0.1322
1,"patch",1,9126,"core",0,0
1,"patch",1,9127,"core",0,0
1,"patch",1,9128,"core",0,0
1,"patch",1,9129,"core",0,0
1,"patch",1,9130,"core",0,0
1,"patch",1,9131,"core",0.07,7e-04
1,"patch",1,9132,"core",0,0
1,"patch",1,9133,"core",0,0
1,"patch",1,9134,"core",0,0
1,"patch",1,9135,"core",0,0
1,"patch",1,9136,"core",0,0
1,"patch",1,9137,"core",0,0
1,"patch",1,9138,"core",0,0
1,"patch",1,9139,"core",0,0
1,"patch",1,9140,"core",0,0
1,"patch",1,9141,"core",0,0
1,"patch",1,9142,"core",0,0
1,"patch",1,9143,"core",0,0
