"layer","level","class","id","metric","value","areasqkm"
1,"patch",1,635,"area",0.18,0.0018
1,"patch",1,636,"area",58.32,0.5832
1,"patch",1,637,"area",0.11,0.0011
1,"patch",1,638,"area",0.16,0.0016
1,"patch",1,639,"area",0.32,0.0032
1,"patch",1,640,"area",0.11,0.0011
1,"patch",1,641,"area",928.47,9.2847
1,"patch",1,642,"area",0.01,1e-04
1,"patch",1,643,"area",0.71,0.0071
1,"patch",1,644,"area",0.01,1e-04
1,"patch",1,645,"area",0.02,2e-04
1,"patch",1,646,"area",5.34,0.0534
1,"patch",1,647,"area",0.01,1e-04
1,"patch",1,648,"area",0.49,0.0049
1,"patch",1,649,"area",0.02,2e-04
1,"patch",1,650,"area",0.08,8e-04
1,"patch",1,651,"area",0.14,0.0014
1,"patch",1,652,"area",0.07,7e-04
1,"patch",1,653,"area",0.06,6e-04
1,"patch",1,654,"area",0.03,3e-04
1,"patch",1,655,"area",0.01,1e-04
1,"patch",1,656,"area",41.54,0.4154
1,"patch",1,657,"area",0.3,0.003
1,"patch",1,658,"area",0.01,1e-04
1,"patch",1,659,"area",0.01,1e-04
1,"patch",1,660,"area",0.14,0.0014
1,"patch",1,661,"area",2.59,0.0259
1,"patch",1,662,"area",0.08,8e-04
1,"patch",1,663,"area",31.71,0.3171
1,"patch",1,664,"area",0.02,2e-04
1,"patch",1,665,"area",0.04,4e-04
1,"patch",1,666,"area",0.03,3e-04
1,"patch",1,667,"area",0.06,6e-04
1,"patch",1,668,"area",0.07,7e-04
1,"patch",1,669,"area",0.71,0.0071
1,"patch",1,670,"area",0.02,2e-04
1,"patch",1,671,"area",0.02,2e-04
1,"patch",1,672,"area",0.01,1e-04
1,"patch",1,673,"area",1.54,0.0154
1,"patch",1,674,"area",0.01,1e-04
1,"patch",1,675,"area",19.73,0.1973
1,"patch",1,676,"area",0.84,0.0084
1,"patch",1,677,"area",0.02,2e-04
1,"patch",1,678,"area",1,0.01
1,"patch",1,679,"area",0.04,4e-04
1,"patch",1,680,"area",0.46,0.0046
1,"patch",1,681,"area",0.19,0.0019
1,"patch",1,682,"area",858.89,8.5889
1,"patch",1,683,"area",0.01,1e-04
1,"patch",1,684,"area",29.48,0.2948
1,"patch",1,685,"area",0.01,1e-04
1,"patch",1,686,"area",0.03,3e-04
1,"patch",1,687,"area",2.13,0.0213
1,"patch",1,688,"area",0.01,1e-04
1,"patch",1,689,"area",0.11,0.0011
1,"patch",1,690,"area",17.54,0.1754
1,"patch",1,691,"area",1.47,0.0147
1,"patch",1,692,"area",0.03,3e-04
1,"patch",1,693,"area",0.01,1e-04
1,"patch",1,694,"area",0.01,1e-04
1,"patch",1,695,"area",0.01,1e-04
1,"patch",1,696,"area",0.01,1e-04
1,"patch",1,697,"area",0.14,0.0014
1,"patch",1,698,"area",0.07,7e-04
1,"patch",1,699,"area",0.04,4e-04
1,"patch",1,700,"area",0.01,1e-04
1,"patch",1,701,"area",1741.49,17.4149
1,"patch",1,702,"area",1.24,0.0124
1,"patch",1,703,"area",0.13,0.0013
1,"patch",1,704,"area",0.19,0.0019
1,"patch",1,705,"area",0.02,2e-04
1,"patch",1,706,"area",0.01,1e-04
1,"patch",1,707,"area",0.05,5e-04
1,"patch",1,708,"area",0.61,0.0061
1,"patch",1,709,"area",111.19,1.1119
1,"patch",1,710,"area",0.15,0.0015
1,"patch",1,711,"area",0.01,1e-04
1,"patch",1,712,"area",0.02,2e-04
1,"patch",1,713,"area",1.47,0.0147
1,"patch",1,714,"area",0.01,1e-04
1,"patch",1,715,"area",51.48,0.5148
1,"patch",1,716,"area",0.01,1e-04
1,"patch",1,717,"area",0.05,5e-04
1,"patch",1,718,"area",0.02,2e-04
1,"patch",1,719,"area",10.84,0.1084
1,"patch",1,720,"area",0.02,2e-04
1,"patch",1,721,"area",0.02,2e-04
1,"patch",1,722,"area",7.69,0.0769
1,"patch",1,723,"area",0.05,5e-04
1,"patch",1,724,"area",0.04,4e-04
1,"patch",1,725,"area",0.01,1e-04
1,"patch",1,726,"area",0.21,0.0021
1,"patch",1,727,"area",0.06,6e-04
1,"patch",1,728,"area",0.08,8e-04
1,"patch",1,729,"area",0.08,8e-04
1,"patch",1,730,"area",0.11,0.0011
1,"patch",1,731,"area",0.03,3e-04
1,"patch",1,732,"area",10.95,0.1095
1,"patch",1,733,"area",17.97,0.1797
1,"patch",1,734,"area",0.02,2e-04
1,"patch",1,735,"area",0.02,2e-04
1,"patch",1,736,"area",0.47,0.0047
1,"patch",1,737,"area",0.05,5e-04
1,"patch",1,738,"area",1.31,0.0131
1,"patch",1,739,"area",0.86,0.0086
1,"patch",1,740,"area",7.92,0.0792
1,"patch",1,741,"area",0.06,6e-04
1,"patch",1,742,"area",0.04,4e-04
1,"patch",1,743,"area",0.08,8e-04
1,"patch",1,744,"area",0.66,0.0066
1,"patch",1,745,"area",0.04,4e-04
1,"patch",1,746,"area",0.01,1e-04
1,"patch",1,747,"area",16.29,0.1629
1,"patch",1,748,"area",0.01,1e-04
1,"patch",1,749,"area",0.01,1e-04
1,"patch",1,750,"area",0.78,0.0078
1,"patch",1,751,"area",0.02,2e-04
1,"patch",1,752,"area",34.47,0.3447
1,"patch",1,753,"area",0.39,0.0039
1,"patch",1,754,"area",0.88,0.0088
1,"patch",1,755,"area",82.73,0.8273
1,"patch",1,756,"area",0.01,1e-04
1,"patch",1,757,"area",0.11,0.0011
1,"patch",1,758,"area",0.21,0.0021
1,"patch",1,759,"area",0.02,2e-04
1,"patch",1,760,"area",0.17,0.0017
1,"patch",1,761,"area",10.91,0.1091
1,"patch",1,762,"area",0.65,0.0065
1,"patch",1,763,"area",0.01,1e-04
1,"patch",1,764,"area",0.3,0.003
1,"patch",1,765,"area",0.01,1e-04
1,"patch",1,766,"area",0.39,0.0039
1,"patch",1,767,"area",0.01,1e-04
1,"patch",1,768,"area",0.01,1e-04
1,"patch",1,769,"area",0.15,0.0015
1,"patch",1,770,"area",0.01,1e-04
1,"patch",1,771,"area",3868.87,38.6887
1,"patch",1,772,"area",0.09,9e-04
1,"patch",1,773,"area",0.46,0.0046
1,"patch",1,774,"area",36.81,0.3681
1,"patch",1,775,"area",0.11,0.0011
1,"patch",1,776,"area",0.01,1e-04
1,"patch",1,777,"area",0.02,2e-04
1,"patch",1,778,"area",0.01,1e-04
1,"patch",1,779,"area",0.01,1e-04
1,"patch",1,780,"area",0.01,1e-04
1,"patch",1,781,"area",0.01,1e-04
1,"patch",1,782,"area",0.03,3e-04
1,"patch",1,783,"area",0.04,4e-04
1,"patch",1,784,"area",0.03,3e-04
1,"patch",1,785,"area",0.01,1e-04
1,"patch",1,786,"area",0.01,1e-04
1,"patch",1,787,"area",7.31,0.0731
1,"patch",1,788,"area",0.08,8e-04
1,"patch",1,789,"area",7.42,0.0742
1,"patch",1,790,"area",0.69,0.0069
1,"patch",1,791,"area",0.01,1e-04
1,"patch",1,792,"area",0.13,0.0013
1,"patch",1,793,"area",0.41,0.0041
1,"patch",1,794,"area",0.01,1e-04
1,"patch",1,795,"area",0.03,3e-04
1,"patch",1,796,"area",41.37,0.4137
1,"patch",1,797,"area",1.36,0.0136
1,"patch",1,798,"area",11.97,0.1197
1,"patch",1,799,"area",0.76,0.0076
1,"patch",1,800,"area",1.22,0.0122
1,"patch",1,801,"area",1.82,0.0182
1,"patch",1,802,"area",78.75,0.7875
1,"patch",1,803,"area",2.78,0.0278
1,"patch",1,804,"area",1.94,0.0194
1,"patch",1,805,"area",0.01,1e-04
1,"patch",1,806,"area",13.81,0.1381
1,"patch",1,807,"area",0.03,3e-04
1,"patch",1,808,"area",0.31,0.0031
1,"patch",1,809,"area",0.04,4e-04
1,"patch",1,810,"area",0.97,0.0097
1,"patch",1,811,"area",0.06,6e-04
1,"patch",1,812,"area",0.06,6e-04
1,"patch",1,813,"area",0.16,0.0016
1,"patch",1,814,"area",0.01,1e-04
1,"patch",1,815,"area",0.07,7e-04
1,"patch",1,816,"area",0.42,0.0042
1,"patch",1,817,"area",0.17,0.0017
1,"patch",1,818,"area",0.6,0.006
1,"patch",1,819,"area",1.21,0.0121
1,"patch",1,820,"area",0.05,5e-04
1,"patch",1,821,"area",0.15,0.0015
1,"patch",1,822,"area",0.01,1e-04
1,"patch",1,823,"area",5.29,0.0529
1,"patch",1,824,"area",0.01,1e-04
1,"patch",1,825,"area",0.19,0.0019
1,"patch",1,826,"area",0.6,0.006
1,"patch",1,827,"area",0.15,0.0015
1,"patch",1,828,"area",0.04,4e-04
1,"patch",1,829,"area",0.07,7e-04
1,"patch",1,830,"area",0.01,1e-04
1,"patch",1,831,"area",0.95,0.0095
1,"patch",1,832,"area",1.48,0.0148
1,"patch",1,833,"area",0.06,6e-04
1,"patch",1,834,"area",0.01,1e-04
1,"patch",1,835,"area",1.96,0.0196
1,"patch",1,836,"area",0.28,0.0028
1,"patch",1,837,"area",1.49,0.0149
1,"patch",1,838,"area",0.96,0.0096
1,"patch",1,839,"area",0.08,8e-04
1,"patch",1,840,"area",0.51,0.0051
1,"patch",1,841,"area",46.95,0.4695
1,"patch",1,842,"area",0.01,1e-04
1,"patch",1,843,"area",0.01,1e-04
1,"patch",1,844,"area",0.1,0.001
1,"patch",1,845,"area",0.42,0.0042
1,"patch",1,846,"area",0.27,0.0027
1,"patch",1,847,"area",0.02,2e-04
1,"patch",1,848,"area",0.04,4e-04
1,"patch",1,849,"area",0.01,1e-04
1,"patch",1,850,"area",0.08,8e-04
1,"patch",1,851,"area",0.1,0.001
1,"patch",1,852,"area",0.04,4e-04
1,"patch",1,853,"area",0.01,1e-04
1,"patch",1,854,"area",0.07,7e-04
1,"patch",1,855,"area",0.01,1e-04
1,"patch",1,856,"area",3.94,0.0394
1,"patch",1,857,"area",0.06,6e-04
1,"patch",1,858,"area",0.13,0.0013
1,"patch",1,859,"area",0.02,2e-04
1,"patch",1,860,"area",0.01,1e-04
1,"patch",1,861,"area",0.65,0.0065
1,"patch",1,862,"area",0.05,5e-04
1,"patch",1,863,"area",0.01,1e-04
1,"patch",1,864,"area",2.22,0.0222
1,"patch",1,865,"area",10.11,0.1011
1,"patch",1,866,"area",1.95,0.0195
1,"patch",1,867,"area",10.71,0.1071
1,"patch",1,868,"area",0.03,3e-04
1,"patch",1,869,"area",0.02,2e-04
1,"patch",1,870,"area",23.65,0.2365
1,"patch",1,871,"area",0.03,3e-04
1,"patch",1,872,"area",0.02,2e-04
1,"patch",1,873,"area",25.9,0.259
1,"patch",1,874,"area",1.01,0.0101
1,"patch",1,875,"area",0.08,8e-04
1,"patch",1,876,"area",0.01,1e-04
1,"patch",1,877,"area",0.01,1e-04
1,"patch",1,878,"area",0.01,1e-04
1,"patch",1,879,"area",0.22,0.0022
1,"patch",1,880,"area",14.2,0.142
1,"patch",1,881,"area",0.01,1e-04
1,"patch",1,882,"area",0.03,3e-04
1,"patch",1,883,"area",0.69,0.0069
1,"patch",1,884,"area",0.69,0.0069
1,"patch",1,885,"area",0.07,7e-04
1,"patch",1,886,"area",0.77,0.0077
1,"patch",1,887,"area",0.48,0.0048
1,"patch",1,888,"area",7.88,0.0788
1,"patch",1,889,"area",0.07,7e-04
1,"patch",1,890,"area",0.02,2e-04
1,"patch",1,891,"area",0.09,9e-04
1,"patch",1,892,"area",0.51,0.0051
1,"patch",1,893,"area",0.01,1e-04
1,"patch",1,894,"area",0.03,3e-04
1,"patch",1,895,"area",0.35,0.0035
1,"patch",1,896,"area",10.83,0.1083
1,"patch",1,897,"area",0.05,5e-04
1,"patch",1,898,"area",0.04,4e-04
1,"patch",1,899,"area",0.01,1e-04
1,"patch",1,900,"area",0.46,0.0046
1,"patch",1,901,"area",0.09,9e-04
1,"patch",1,902,"area",6.5,0.065
1,"patch",1,903,"area",5.07,0.0507
1,"patch",1,904,"area",0.01,1e-04
1,"patch",1,905,"area",0.28,0.0028
1,"patch",1,906,"area",0.05,5e-04
1,"patch",1,907,"area",0.07,7e-04
1,"patch",1,908,"area",0.1,0.001
1,"patch",1,909,"area",0.13,0.0013
1,"patch",1,910,"area",10.42,0.1042
1,"patch",1,911,"area",0.01,1e-04
1,"patch",1,912,"area",2.41,0.0241
1,"patch",1,913,"area",0.24,0.0024
1,"patch",1,914,"area",7.07,0.0707
1,"patch",1,915,"area",0.01,1e-04
1,"patch",1,916,"area",0.02,2e-04
1,"patch",1,917,"area",0.01,1e-04
1,"patch",1,918,"area",1.83,0.0183
1,"patch",1,919,"area",0.01,1e-04
1,"patch",1,920,"area",0.02,2e-04
1,"patch",1,921,"area",1.48,0.0148
1,"patch",1,922,"area",0.01,1e-04
1,"patch",1,923,"area",0.08,8e-04
1,"patch",1,924,"area",0.05,5e-04
1,"patch",1,925,"area",0.08,8e-04
1,"patch",1,926,"area",1.65,0.0165
1,"patch",1,927,"area",0.04,4e-04
1,"patch",1,928,"area",0.22,0.0022
1,"patch",1,929,"area",0.01,1e-04
1,"patch",1,930,"area",0.99,0.0099
1,"patch",1,931,"area",0.34,0.0034
1,"patch",1,932,"area",0.1,0.001
1,"patch",1,933,"area",37.91,0.3791
1,"patch",1,934,"area",0.18,0.0018
1,"patch",1,935,"area",1.2,0.012
1,"patch",1,936,"area",1.42,0.0142
1,"patch",1,937,"area",0.01,1e-04
1,"patch",1,938,"area",0.02,2e-04
1,"patch",1,939,"area",0.01,1e-04
1,"patch",1,940,"area",0.16,0.0016
1,"patch",1,941,"area",0.02,2e-04
1,"patch",1,942,"area",0.01,1e-04
1,"patch",1,943,"area",0.25,0.0025
1,"patch",1,944,"area",0.03,3e-04
1,"patch",1,945,"area",0.06,6e-04
1,"patch",1,946,"area",0.02,2e-04
1,"patch",1,947,"area",0.64,0.0064
1,"patch",1,948,"area",0.21,0.0021
1,"patch",1,949,"area",0.02,2e-04
1,"patch",1,950,"area",11.65,0.1165
1,"patch",1,951,"area",3.52,0.0352
1,"patch",1,952,"area",0.1,0.001
1,"patch",1,953,"area",25.05,0.2505
1,"patch",1,954,"area",0.01,1e-04
1,"patch",1,955,"area",0.01,1e-04
1,"patch",1,956,"area",0.01,1e-04
1,"patch",1,957,"area",12.17,0.1217
1,"patch",1,958,"area",0.25,0.0025
1,"patch",1,959,"area",0.05,5e-04
1,"patch",1,960,"area",0.03,3e-04
1,"patch",1,961,"area",0.28,0.0028
1,"patch",1,962,"area",23.03,0.2303
1,"patch",1,963,"area",0.12,0.0012
1,"patch",1,964,"area",0.73,0.0073
1,"patch",1,965,"area",0.01,1e-04
1,"patch",1,966,"area",0.03,3e-04
1,"patch",1,967,"area",0.01,1e-04
1,"patch",1,968,"area",0.09,9e-04
1,"patch",1,969,"area",0.01,1e-04
1,"patch",1,970,"area",0.12,0.0012
1,"patch",1,971,"area",0.28,0.0028
1,"patch",1,972,"area",0.01,1e-04
1,"patch",1,973,"area",15.55,0.1555
1,"patch",1,974,"area",0.02,2e-04
1,"patch",1,975,"area",0.51,0.0051
1,"patch",1,976,"area",0.04,4e-04
1,"patch",1,977,"area",0.12,0.0012
1,"patch",1,978,"area",6.4,0.064
1,"patch",1,979,"area",0.01,1e-04
1,"patch",1,980,"area",0.54,0.0054
1,"patch",1,981,"area",0.63,0.0063
1,"patch",1,982,"area",0.02,2e-04
1,"patch",1,983,"area",0.1,0.001
1,"patch",1,984,"area",263.99,2.6399
1,"patch",1,985,"area",71.77,0.7177
1,"patch",1,986,"area",25.37,0.2537
1,"patch",1,987,"area",1.05,0.0105
1,"patch",1,988,"area",0.04,4e-04
1,"patch",1,989,"area",0.01,1e-04
1,"patch",1,990,"area",0.11,0.0011
1,"patch",1,991,"area",0.01,1e-04
1,"patch",1,992,"area",1.83,0.0183
1,"patch",1,993,"area",0.01,1e-04
1,"patch",1,994,"area",0.33,0.0033
1,"patch",1,995,"area",0.98,0.0098
1,"patch",1,996,"area",0.1,0.001
1,"patch",1,997,"area",0.05,5e-04
1,"patch",1,998,"area",0.15,0.0015
1,"patch",1,999,"area",2.03,0.0203
1,"patch",1,1000,"area",0.06,6e-04
1,"patch",1,1001,"area",0.52,0.0052
1,"patch",1,1002,"area",0.05,5e-04
1,"patch",1,1003,"area",0.16,0.0016
1,"patch",1,1004,"area",0.08,8e-04
1,"patch",1,1005,"area",1.73,0.0173
1,"patch",1,1006,"area",0.01,1e-04
1,"patch",1,1007,"area",20.64,0.2064
1,"patch",1,1008,"area",0.02,2e-04
1,"patch",1,1009,"area",0.01,1e-04
1,"patch",1,1010,"area",0.05,5e-04
1,"patch",1,1011,"area",0.31,0.0031
1,"patch",1,1012,"area",0.04,4e-04
1,"patch",1,1013,"area",1.94,0.0194
1,"patch",1,1014,"area",0.04,4e-04
1,"patch",1,1015,"area",0.01,1e-04
1,"patch",1,1016,"area",0.01,1e-04
1,"patch",1,1017,"area",0.01,1e-04
1,"patch",1,1018,"area",0.01,1e-04
1,"patch",1,1019,"area",0.01,1e-04
1,"patch",1,1020,"area",0.14,0.0014
1,"patch",1,1021,"area",0.8,0.008
1,"patch",1,1022,"area",0.04,4e-04
1,"patch",1,1023,"area",0.03,3e-04
1,"patch",1,1024,"area",1.19,0.0119
1,"patch",1,1025,"area",0.07,7e-04
1,"patch",1,1026,"area",8.59,0.0859
1,"patch",1,1027,"area",0.03,3e-04
1,"patch",1,1028,"area",0.02,2e-04
1,"patch",1,1029,"area",0.04,4e-04
1,"patch",1,1030,"area",0.01,1e-04
1,"patch",1,1031,"area",0.14,0.0014
1,"patch",1,1032,"area",2.1,0.021
1,"patch",1,1033,"area",0.31,0.0031
1,"patch",1,1034,"area",0.03,3e-04
1,"patch",1,1035,"area",7.06,0.0706
1,"patch",1,1036,"area",0.01,1e-04
1,"patch",1,1037,"area",0.06,6e-04
1,"patch",1,1038,"area",7.18,0.0718
1,"patch",1,1039,"area",0.01,1e-04
1,"patch",1,1040,"area",6.44,0.0644
1,"patch",1,1041,"area",0.01,1e-04
1,"patch",1,1042,"area",0.02,2e-04
1,"patch",1,1043,"area",0.01,1e-04
1,"patch",1,1044,"area",9.59,0.0959
1,"patch",1,1045,"area",0.01,1e-04
1,"patch",1,1046,"area",0.02,2e-04
1,"patch",1,1047,"area",0.53,0.0053
1,"patch",1,1048,"area",0.23,0.0023
1,"patch",1,1049,"area",0.58,0.0058
1,"patch",1,1050,"area",0.13,0.0013
1,"patch",1,1051,"area",0.03,3e-04
1,"patch",1,1052,"area",0.01,1e-04
1,"patch",1,1053,"area",0.01,1e-04
1,"patch",1,1054,"area",0.13,0.0013
1,"patch",1,1055,"area",0.44,0.0044
1,"patch",1,1056,"area",0.01,1e-04
1,"patch",1,1057,"area",7.16,0.0716
1,"patch",1,1058,"area",8.53,0.0853
1,"patch",1,1059,"area",0.19,0.0019
1,"patch",1,1060,"area",0.01,1e-04
1,"patch",1,1061,"area",0.18,0.0018
1,"patch",1,1062,"area",0.02,2e-04
1,"patch",1,1063,"area",0.02,2e-04
1,"patch",1,1064,"area",0.01,1e-04
1,"patch",1,1065,"area",0.14,0.0014
1,"patch",1,1066,"area",0.01,1e-04
1,"patch",1,1067,"area",0.01,1e-04
1,"patch",1,1068,"area",0.44,0.0044
1,"patch",1,1069,"area",0.2,0.002
1,"patch",1,1070,"area",78.33,0.7833
1,"patch",1,1071,"area",0.01,1e-04
1,"patch",1,1072,"area",0.12,0.0012
1,"patch",1,1073,"area",1.82,0.0182
1,"patch",1,1074,"area",0.02,2e-04
1,"patch",1,1075,"area",0.49,0.0049
1,"patch",1,1076,"area",0.36,0.0036
1,"patch",1,1077,"area",0.01,1e-04
1,"patch",1,1078,"area",0.87,0.0087
1,"patch",1,1079,"area",0.03,3e-04
1,"patch",1,1080,"area",0.05,5e-04
1,"patch",1,1081,"area",0.06,6e-04
1,"patch",1,1082,"area",0.01,1e-04
1,"patch",1,1083,"area",0.21,0.0021
1,"patch",1,1084,"area",0.2,0.002
1,"patch",1,1085,"area",0.19,0.0019
1,"patch",1,1086,"area",0.01,1e-04
1,"patch",1,1087,"area",0.23,0.0023
1,"patch",1,1088,"area",0.01,1e-04
1,"patch",1,1089,"area",0.11,0.0011
1,"patch",1,1090,"area",0.01,1e-04
1,"patch",1,1091,"area",5.27,0.0527
1,"patch",1,1092,"area",0.01,1e-04
1,"patch",1,1093,"area",0.01,1e-04
1,"patch",1,1094,"area",0.02,2e-04
1,"patch",1,1095,"area",1.05,0.0105
1,"patch",1,1096,"area",0.03,3e-04
1,"patch",1,1097,"area",1.14,0.0114
1,"patch",1,1098,"area",0.04,4e-04
1,"patch",1,1099,"area",11.33,0.1133
1,"patch",1,1100,"area",0.02,2e-04
1,"patch",1,1101,"area",20.81,0.2081
1,"patch",1,1102,"area",0.02,2e-04
1,"patch",1,1103,"area",0.1,0.001
1,"patch",1,1104,"area",0.02,2e-04
1,"patch",1,1105,"area",0.17,0.0017
1,"patch",1,1106,"area",0.08,8e-04
1,"patch",1,1107,"area",0.03,3e-04
1,"patch",1,1108,"area",0.18,0.0018
1,"patch",1,1109,"area",0.16,0.0016
1,"patch",1,1110,"area",0.46,0.0046
1,"patch",1,1111,"area",0.06,6e-04
1,"patch",1,1112,"area",0.33,0.0033
1,"patch",1,1113,"area",0.02,2e-04
1,"patch",1,1114,"area",45.04,0.4504
1,"patch",1,1115,"area",11.7,0.117
1,"patch",1,1116,"area",0.45,0.0045
1,"patch",1,1117,"area",0.31,0.0031
1,"patch",1,1118,"area",0.01,1e-04
1,"patch",1,1119,"area",0.35,0.0035
1,"patch",1,1120,"area",0.05,5e-04
1,"patch",1,1121,"area",0.02,2e-04
1,"patch",1,1122,"area",0.36,0.0036
1,"patch",1,1123,"area",0.01,1e-04
1,"patch",1,1124,"area",0.01,1e-04
1,"patch",1,1125,"area",8.86,0.0886
1,"patch",1,1126,"area",0.52,0.0052
1,"patch",1,1127,"area",0.11,0.0011
1,"patch",1,1128,"area",0.01,1e-04
1,"patch",1,1129,"area",0.05,5e-04
1,"patch",1,1130,"area",0.2,0.002
1,"patch",1,1131,"area",0.63,0.0063
1,"patch",1,1132,"area",5.65,0.0565
1,"patch",1,1133,"area",0.03,3e-04
1,"patch",1,1134,"area",0.01,1e-04
1,"patch",1,1135,"area",1.16,0.0116
1,"patch",1,1136,"area",0.01,1e-04
1,"patch",1,1137,"area",34.21,0.3421
1,"patch",1,1138,"area",0.08,8e-04
1,"patch",1,1139,"area",0.08,8e-04
1,"patch",1,1140,"area",0.05,5e-04
1,"patch",1,1141,"area",0.04,4e-04
1,"patch",1,1142,"area",4.42,0.0442
1,"patch",1,1143,"area",98.92,0.9892
1,"patch",1,1144,"area",0.01,1e-04
1,"patch",1,1145,"area",0.01,1e-04
1,"patch",1,1146,"area",1.03,0.0103
1,"patch",1,1147,"area",1.21,0.0121
1,"patch",1,1148,"area",0.01,1e-04
1,"patch",1,1149,"area",0.08,8e-04
1,"patch",1,1150,"area",0.01,1e-04
1,"patch",1,1151,"area",0.02,2e-04
1,"patch",1,1152,"area",6.76,0.0676
1,"patch",1,1153,"area",0.04,4e-04
1,"patch",1,1154,"area",0.01,1e-04
1,"patch",1,1155,"area",0.01,1e-04
1,"patch",1,1156,"area",1.06,0.0106
1,"patch",1,1157,"area",0.01,1e-04
1,"patch",1,1158,"area",0.47,0.0047
1,"patch",1,1159,"area",0.05,5e-04
1,"patch",1,1160,"area",0.09,9e-04
1,"patch",1,1161,"area",0.08,8e-04
1,"patch",1,1162,"area",0.01,1e-04
1,"patch",1,1163,"area",0.79,0.0079
1,"patch",1,1164,"area",0.06,6e-04
1,"patch",1,1165,"area",0.01,1e-04
1,"patch",1,1166,"area",4.83,0.0483
1,"patch",1,1167,"area",0.03,3e-04
1,"patch",1,1168,"area",0.31,0.0031
1,"patch",1,1169,"area",0.28,0.0028
1,"patch",1,1170,"area",1.24,0.0124
1,"patch",1,1171,"area",0.13,0.0013
1,"patch",1,1172,"area",0.01,1e-04
1,"patch",1,1173,"area",0.01,1e-04
1,"patch",1,1174,"area",0.14,0.0014
1,"patch",1,1175,"area",15312.37,153.1237
1,"patch",1,1176,"area",2.18,0.0218
1,"patch",1,1177,"area",0.08,8e-04
1,"patch",1,1178,"area",0.02,2e-04
1,"patch",1,1179,"area",0.78,0.0078
1,"patch",1,1180,"area",0.01,1e-04
1,"patch",1,1181,"area",0.08,8e-04
1,"patch",1,1182,"area",0.22,0.0022
1,"patch",1,1183,"area",0.08,8e-04
1,"patch",1,1184,"area",9.39,0.0939
1,"patch",1,1185,"area",0.02,2e-04
1,"patch",1,1186,"area",0.57,0.0057
1,"patch",1,1187,"area",1.45,0.0145
1,"patch",1,1188,"area",0.08,8e-04
1,"patch",1,1189,"area",0.16,0.0016
1,"patch",1,1190,"area",110.86,1.1086
1,"patch",1,1191,"area",0.03,3e-04
1,"patch",1,1192,"area",0.12,0.0012
1,"patch",1,1193,"area",0.69,0.0069
1,"patch",1,1194,"area",89.36,0.8936
1,"patch",1,1195,"area",535.8,5.358
1,"patch",1,1196,"area",1.25,0.0125
1,"patch",1,1197,"area",0.69,0.0069
1,"patch",1,1198,"area",2.95,0.0295
1,"patch",1,1199,"area",5.3,0.053
1,"patch",1,1200,"area",0.02,2e-04
1,"patch",1,1201,"area",0.71,0.0071
1,"patch",1,1202,"area",0.01,1e-04
1,"patch",1,1203,"area",3.13,0.0313
1,"patch",1,1204,"area",0.02,2e-04
1,"patch",1,1205,"area",1.24,0.0124
1,"patch",1,1206,"area",0.09,9e-04
1,"patch",1,1207,"area",0.04,4e-04
1,"patch",1,1208,"area",0.1,0.001
1,"patch",1,1209,"area",0.01,1e-04
1,"patch",1,1210,"area",15.17,0.1517
1,"patch",1,1211,"area",0.08,8e-04
1,"patch",1,1212,"area",6.28,0.0628
1,"patch",1,1213,"area",4.9,0.049
1,"patch",1,1214,"area",5.81,0.0581
1,"patch",1,1215,"area",0.06,6e-04
1,"patch",1,1216,"area",0.01,1e-04
1,"patch",1,1217,"area",0.21,0.0021
1,"patch",1,1218,"area",5.2,0.052
1,"patch",1,1219,"area",0.13,0.0013
1,"patch",1,1220,"area",0.72,0.0072
1,"patch",1,1221,"area",0.01,1e-04
1,"patch",1,1222,"area",0.42,0.0042
1,"patch",1,1223,"area",0.01,1e-04
1,"patch",1,1224,"area",0.19,0.0019
1,"patch",1,1225,"area",0.19,0.0019
1,"patch",1,1226,"area",0.94,0.0094
1,"patch",1,1227,"area",6.79,0.0679
1,"patch",1,1228,"area",0.01,1e-04
1,"patch",1,1229,"area",11.93,0.1193
1,"patch",1,1230,"area",9.25,0.0925
1,"patch",1,1231,"area",0.02,2e-04
1,"patch",1,1232,"area",0.13,0.0013
1,"patch",1,1233,"area",0.4,0.004
1,"patch",1,1234,"area",0.01,1e-04
1,"patch",1,1235,"area",0.17,0.0017
1,"patch",1,1236,"area",0.02,2e-04
1,"patch",1,1237,"area",0.57,0.0057
1,"patch",1,1238,"area",10.11,0.1011
1,"patch",1,1239,"area",2.57,0.0257
1,"patch",1,1240,"area",0.08,8e-04
1,"patch",1,1241,"area",0.23,0.0023
1,"patch",1,1242,"area",1.27,0.0127
1,"patch",1,1243,"area",0.02,2e-04
1,"patch",1,1244,"area",0.12,0.0012
1,"patch",1,1245,"area",8.16,0.0816
1,"patch",1,1246,"area",0.01,1e-04
1,"patch",1,1247,"area",0.05,5e-04
1,"patch",1,1248,"area",0.03,3e-04
1,"patch",1,1249,"area",4.19,0.0419
1,"patch",1,1250,"area",12.65,0.1265
1,"patch",1,1251,"area",0.75,0.0075
1,"patch",1,1252,"area",0.01,1e-04
1,"patch",1,1253,"area",0.01,1e-04
1,"patch",1,1254,"area",0.01,1e-04
1,"patch",1,1255,"area",0.97,0.0097
1,"patch",1,1256,"area",0.08,8e-04
1,"patch",1,1257,"area",7.95,0.0795
1,"patch",1,1258,"area",1.59,0.0159
